id,mz,mz_range:min,mz_range:max,rt,rt_range:min,rt_range:max,area,height,intensity_range:min,intensity_range:max,charge,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,molecular_networking:net_cluster_id,molecular_networking:net_community_id,molecular_networking:edges,molecular_networking:net_cluster_size,molecular_networking:net_community_size,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,preferred_annotation:compound_name,preferred_annotation:mol_formula,preferred_annotation:adduct,preferred_annotation:score,preferred_annotation:precursor_mz,preferred_annotation:annotation_method,preferred_annotation:n_matching_signals,preferred_annotation:explained_intensity_percent,preferred_annotation:smiles,preferred_annotation:inchi,preferred_annotation:neutral_mass,preferred_annotation:mz_diff,preferred_annotation:mz_diff_ppm,preferred_annotation:rt_absolute_error,preferred_annotation:comment,preferred_annotation:classyfire_class,preferred_annotation:ccs,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:inchi,spectral_db_matches:classyfire_class,spectral_db_matches:neutral_mass,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:rt_absolute_error,spectral_db_matches:ccs,spectral_db_matches:comment,lipid_annotations:lipid_annotations,lipid_annotations:ion_adduct,lipid_annotations:mol_formula,lipid_annotations:mz_diff_ppm,lipid_annotations:explained_intensity_percent,feature_group,datafile:Blank Tang_P1-E-4_1_14910.d:feature_state,datafile:Blank Tang_P1-E-4_1_14910.d:mz,datafile:Blank Tang_P1-E-4_1_14910.d:mz_range:min,datafile:Blank Tang_P1-E-4_1_14910.d:mz_range:max,datafile:Blank Tang_P1-E-4_1_14910.d:rt,datafile:Blank Tang_P1-E-4_1_14910.d:rt_range:min,datafile:Blank Tang_P1-E-4_1_14910.d:rt_range:max,datafile:Blank Tang_P1-E-4_1_14910.d:fwhm,datafile:Blank Tang_P1-E-4_1_14910.d:area,datafile:Blank Tang_P1-E-4_1_14910.d:height,datafile:Blank Tang_P1-E-4_1_14910.d:intensity_range:min,datafile:Blank Tang_P1-E-4_1_14910.d:intensity_range:max,datafile:Blank Tang_P1-E-4_1_14910.d:charge,datafile:Blank Tang_P1-E-4_1_14910.d:fragment_scans,datafile:Blank Tang_P1-E-4_1_14910.d:isotopes,datafile:Blank Tang_P1-E-4_1_14910.d:tailing_factor,datafile:Blank Tang_P1-E-4_1_14910.d:asymmetry_factor,datafile:Blank Tang_P1-E-4_1_14910.d:msms_info,datafile:Blank Tang_P1-E-4_1_14910.d:rt_ms2_apex_distance,datafile:Blank Tang_P1-E-4_1_14914.d:feature_state,datafile:Blank Tang_P1-E-4_1_14914.d:mz,datafile:Blank Tang_P1-E-4_1_14914.d:mz_range:min,datafile:Blank Tang_P1-E-4_1_14914.d:mz_range:max,datafile:Blank Tang_P1-E-4_1_14914.d:rt,datafile:Blank Tang_P1-E-4_1_14914.d:rt_range:min,datafile:Blank Tang_P1-E-4_1_14914.d:rt_range:max,datafile:Blank Tang_P1-E-4_1_14914.d:fwhm,datafile:Blank Tang_P1-E-4_1_14914.d:area,datafile:Blank Tang_P1-E-4_1_14914.d:height,datafile:Blank Tang_P1-E-4_1_14914.d:intensity_range:min,datafile:Blank Tang_P1-E-4_1_14914.d:intensity_range:max,datafile:Blank Tang_P1-E-4_1_14914.d:charge,datafile:Blank Tang_P1-E-4_1_14914.d:fragment_scans,datafile:Blank Tang_P1-E-4_1_14914.d:isotopes,datafile:Blank Tang_P1-E-4_1_14914.d:tailing_factor,datafile:Blank Tang_P1-E-4_1_14914.d:asymmetry_factor,datafile:Blank Tang_P1-E-4_1_14914.d:msms_info,datafile:Blank Tang_P1-E-4_1_14914.d:rt_ms2_apex_distance,datafile:Crop_P1-E-1_1_14911.d:feature_state,datafile:Crop_P1-E-1_1_14911.d:mz,datafile:Crop_P1-E-1_1_14911.d:mz_range:min,datafile:Crop_P1-E-1_1_14911.d:mz_range:max,datafile:Crop_P1-E-1_1_14911.d:rt,datafile:Crop_P1-E-1_1_14911.d:rt_range:min,datafile:Crop_P1-E-1_1_14911.d:rt_range:max,datafile:Crop_P1-E-1_1_14911.d:fwhm,datafile:Crop_P1-E-1_1_14911.d:area,datafile:Crop_P1-E-1_1_14911.d:height,datafile:Crop_P1-E-1_1_14911.d:intensity_range:min,datafile:Crop_P1-E-1_1_14911.d:intensity_range:max,datafile:Crop_P1-E-1_1_14911.d:charge,datafile:Crop_P1-E-1_1_14911.d:fragment_scans,datafile:Crop_P1-E-1_1_14911.d:isotopes,datafile:Crop_P1-E-1_1_14911.d:tailing_factor,datafile:Crop_P1-E-1_1_14911.d:asymmetry_factor,datafile:Crop_P1-E-1_1_14911.d:msms_info,datafile:Crop_P1-E-1_1_14911.d:rt_ms2_apex_distance,datafile:Hind_P1-E-3_1_14913.d:feature_state,datafile:Hind_P1-E-3_1_14913.d:mz,datafile:Hind_P1-E-3_1_14913.d:mz_range:min,datafile:Hind_P1-E-3_1_14913.d:mz_range:max,datafile:Hind_P1-E-3_1_14913.d:rt,datafile:Hind_P1-E-3_1_14913.d:rt_range:min,datafile:Hind_P1-E-3_1_14913.d:rt_range:max,datafile:Hind_P1-E-3_1_14913.d:fwhm,datafile:Hind_P1-E-3_1_14913.d:area,datafile:Hind_P1-E-3_1_14913.d:height,datafile:Hind_P1-E-3_1_14913.d:intensity_range:min,datafile:Hind_P1-E-3_1_14913.d:intensity_range:max,datafile:Hind_P1-E-3_1_14913.d:charge,datafile:Hind_P1-E-3_1_14913.d:fragment_scans,datafile:Hind_P1-E-3_1_14913.d:isotopes,datafile:Hind_P1-E-3_1_14913.d:tailing_factor,datafile:Hind_P1-E-3_1_14913.d:asymmetry_factor,datafile:Hind_P1-E-3_1_14913.d:msms_info,datafile:Hind_P1-E-3_1_14913.d:rt_ms2_apex_distance,datafile:Mid_P1-E-2_1_14912.d:feature_state,datafile:Mid_P1-E-2_1_14912.d:mz,datafile:Mid_P1-E-2_1_14912.d:mz_range:min,datafile:Mid_P1-E-2_1_14912.d:mz_range:max,datafile:Mid_P1-E-2_1_14912.d:rt,datafile:Mid_P1-E-2_1_14912.d:rt_range:min,datafile:Mid_P1-E-2_1_14912.d:rt_range:max,datafile:Mid_P1-E-2_1_14912.d:fwhm,datafile:Mid_P1-E-2_1_14912.d:area,datafile:Mid_P1-E-2_1_14912.d:height,datafile:Mid_P1-E-2_1_14912.d:intensity_range:min,datafile:Mid_P1-E-2_1_14912.d:intensity_range:max,datafile:Mid_P1-E-2_1_14912.d:charge,datafile:Mid_P1-E-2_1_14912.d:fragment_scans,datafile:Mid_P1-E-2_1_14912.d:isotopes,datafile:Mid_P1-E-2_1_14912.d:tailing_factor,datafile:Mid_P1-E-2_1_14912.d:asymmetry_factor,datafile:Mid_P1-E-2_1_14912.d:msms_info,datafile:Mid_P1-E-2_1_14912.d:rt_ms2_apex_distance
12,327.00752,327.00558,327.00877,0.3229,0.3002,0.4703,6.543E2,9.771E3,6.11E2,9.771E3,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,327.00739,327.00558,327.00877,0.3226,0.3049,0.4703,0.0427,6.543E2,7.973E3,1.543E3,7.973E3,1,,4,4.673,8.346,10,,ESTIMATED,327.00753,327.00708,327.0082,0.3315,0.3046,0.3591,0.1899,3.462E2,8.336E3,4.059E3,8.336E3,,,,1.014,1.028,0,,ESTIMATED,327.00802,327.00581,327.00863,0.3317,0.305,0.3688,0.0283,3.41E2,9.34E3,6.11E2,9.34E3,,,,1.1918,1.3835,0,,ESTIMATED,327.00738,327.00657,327.00846,0.3148,0.3002,0.3698,0.0511,3.92E2,9.771E3,1.114E3,9.771E3,,,,2.3853,6.1516,0,,ESTIMATED,327.00728,327.00628,327.00872,0.3138,0.3052,0.3687,0.0617,3.335E2,7.654E3,3.099E3,7.654E3,,,,3.6975,6.3949,0,
24,736.85522,736.84904,736.85802,0.3229,0.3002,0.3511,2.188E2,7.402E3,2.356E3,7.402E3,2,1,0.2,1,0,1,0,0,0,0,88,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,736.85508,736.85278,736.85733,0.3134,0.3049,0.3408,0.0458,1.659E2,5.824E3,4.287E3,5.824E3,,,,2.107,3.2139,0,,ESTIMATED,736.85523,736.85392,736.85626,0.3315,0.3224,0.3405,0.0181,5.734E1,4.551E3,3.576E3,4.551E3,,,,0.9997,0.9994,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,736.85483,736.84904,736.85802,0.3238,0.3002,0.3511,0.0531,2.188E2,6.415E3,2.514E3,6.415E3,2,1,2,1.0758,1.1516,1,0.011,ESTIMATED,736.85574,736.85483,736.85631,0.3228,0.3052,0.3501,0.0267,2.008E2,7.402E3,2.356E3,7.402E3,,,,1.274,1.548,0,
28,941.31897,941.31345,941.32329,0.321,0.3002,0.3511,8.858E1,2.94E3,5.16E2,2.94E3,2,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,941.3191,941.31801,941.32044,0.3134,0.3049,0.3317,0.0337,4.799E1,2.94E3,2.405E3,2.94E3,,,,1.5718,2.1436,0,,ESTIMATED,941.31862,941.3158,941.32301,0.3133,0.3046,0.3499,0.0285,6.604E1,2.834E3,5.54E2,2.834E3,,,,2.6043,3.427,0,,ESTIMATED,941.31891,941.31572,941.32269,0.3317,0.3137,0.3502,0.0156,5.03E1,2.767E3,5.92E2,2.767E3,,,,1.0125,1.0251,0,,DETECTED,941.31973,941.31345,941.32329,0.3238,0.3002,0.3511,0.0639,8.858E1,2.366E3,1.159E3,2.366E3,2,,2,1.0758,1.1516,0,,ESTIMATED,941.31848,941.31556,941.32284,0.3228,0.3138,0.3501,0.0163,4.3E1,2.57E3,5.16E2,2.57E3,,,,2.0097,3.0194,0,
69,505.3995,505.39292,505.40177,0.6456,0.5914,0.7024,1.919E2,2.969E3,7.687E2,2.969E3,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ESTIMATED,505.39936,505.39849,505.40027,0.6656,0.6562,0.6749,0.0188,4.137E1,2.555E3,1.805E3,2.555E3,,,,0.9955,0.991,0,,ESTIMATED,505.40006,505.39843,505.40091,0.6477,0.5917,0.6767,0.1062,1.566E2,2.466E3,8.52E2,2.466E3,,,,0.7593,0.5186,0,,ESTIMATED,505.39892,505.39743,505.40131,0.6473,0.6381,0.6751,0.1165,6.869E1,2.445E3,1.51E3,2.445E3,,,,2.0076,3.0153,0,,ESTIMATED,505.39962,505.39771,505.40177,0.6397,0.5937,0.6777,0.0691,1.459E2,2.511E3,1.061E3,2.511E3,,,,0.9127,0.8254,0,,DETECTED,505.39956,505.39292,505.40114,0.6279,0.5914,0.7024,0.0769,1.919E2,2.969E3,7.687E2,2.969E3,1,,2,1.5214,2.0429,3,
71,725.2278,725.22433,725.23096,0.6402,0.5937,0.7051,1.236E2,1.857E3,4.093E2,1.857E3,1,0,0.4,2,0,0.879,2.47,0.00179,0.0162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,725.22853,725.22513,725.23096,0.6375,0.6007,0.6844,0.0581,9.297E1,1.756E3,6.418E2,1.756E3,1,,3,1.1371,1.2741,1,,ESTIMATED,725.22782,725.22627,725.2292,0.6673,0.6477,0.6767,0.0223,3.676E1,1.752E3,8.6E2,1.752E3,,,,0.7396,0.4792,0,,ESTIMATED,725.2272,725.22647,725.22842,0.6473,0.6009,0.6568,0.0597,6.14E1,1.603E3,1.117E3,1.603E3,,,,0.6025,0.205,0,,DETECTED,725.22673,725.22433,725.22936,0.6213,0.5937,0.7051,0.0802,1.236E2,1.641E3,4.093E2,1.641E3,1,,3,2.0198,3.0396,1,,ESTIMATED,725.22873,725.22703,725.23022,0.6279,0.6008,0.6747,0.0872,9.664E1,1.857E3,9.32E2,1.857E3,,,,1.3626,1.7252,0,
74,655.50969,655.50753,655.51376,0.6363,0.6008,0.6934,8.913E1,1.954E3,3.723E2,1.954E3,1,0,0.4,2,0,0.974,0.55,0.00036,0.0008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ESTIMATED,655.50945,655.50842,655.51281,0.6375,0.6099,0.6749,0.0331,6.93E1,1.946E3,7.08E2,1.946E3,,,,1.1783,1.3566,0,,ESTIMATED,655.50988,655.50915,655.51032,0.6384,0.6292,0.6572,0.0206,2.895E1,1.954E3,1.159E3,1.954E3,,,,1.518,2.0361,0,,DETECTED,655.5105,655.50753,655.51376,0.6381,0.6009,0.6934,0.0426,8.901E1,1.89E3,4.101E2,1.89E3,1,,5,1.2426,1.4851,1,,ESTIMATED,655.50849,655.50845,655.51032,0.6304,0.6123,0.6397,0.0233,2.855E1,1.862E3,1.252E3,1.862E3,,,,0.756,0.5119,0,,DETECTED,655.51015,655.50822,655.51369,0.6373,0.6008,0.6934,0.0509,8.913E1,1.69E3,3.723E2,1.69E3,1,,4,1.2671,1.5342,1,
76,479.40463,479.39762,479.40795,0.6457,0.6029,0.6867,9.731E1,1.98E3,4.152E2,1.98E3,1,0,0.6,3,1,0.926,2.3,0.0011,0.0024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,479.40468,479.39762,479.4064,0.6375,0.6099,0.6844,0.0382,6.829E1,1.681E3,4.152E2,1.681E3,1,,4,1.3503,1.7006,1,,ESTIMATED,479.40465,479.40282,479.4061,0.6572,0.6106,0.6673,0.0649,5.997E1,1.538E3,1.004E3,1.538E3,,,,0.6086,0.2171,0,,ESTIMATED,479.40426,479.40282,479.40612,0.6568,0.6194,0.6843,0.0497,7.421E1,1.912E3,5.65E2,1.912E3,,,,0.8665,0.7331,0,,DETECTED,479.40423,479.4023,479.40795,0.6397,0.6029,0.6867,0.0532,9.731E1,1.98E3,5.076E2,1.98E3,1,,4,1.1394,1.2787,1,,DETECTED,479.40534,479.40063,479.40669,0.6373,0.6099,0.6841,0.0523,8.689E1,1.798E3,7.167E2,1.798E3,,,,1.3523,1.7047,1,
77,567.45747,567.45161,567.46147,0.6382,0.6007,0.6934,9.217E1,1.847E3,3.376E2,1.847E3,1,0,1,5,0,0.959,1.33,0.00076,0.0024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,DETECTED,567.45743,567.45348,567.45946,0.6375,0.6007,0.6844,0.055,7.21E1,1.42E3,4.434E2,1.42E3,1,,5,1.1371,1.2741,1,,DETECTED,567.45792,567.45664,567.45978,0.6384,0.6106,0.6767,0.0377,6.946E1,1.823E3,6.084E2,1.823E3,,,,1.1889,1.3777,1,,DETECTED,567.45719,567.45321,567.45934,0.6381,0.6009,0.6934,0.0534,9.217E1,1.847E3,4.039E2,1.847E3,,,,1.2426,1.4851,1,,DETECTED,567.45762,567.45161,567.46147,0.6397,0.6029,0.6867,0.0486,8.255E1,1.73E3,3.376E2,1.73E3,1,,5,1.1394,1.1492,1,,DETECTED,567.45717,567.45516,567.45831,0.6373,0.6099,0.6654,0.0354,5.015E1,1.425E3,6.237E2,1.425E3,1,,5,1.0124,1.0248,1,
78,611.4824,611.47901,611.48899,0.6382,0.6008,0.6956,8.297E1,2.08E3,3.819E2,2.08E3,1,0,0.8,4,0,0.915,2.45,0.0015,0.0172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ESTIMATED,611.48187,611.48187,611.48253,0.6375,0.6281,0.6469,0.0188,1.951E1,2.08E3,2.08E3,2.08E3,,,,1.0025,1.005,0,,DETECTED,611.48309,611.48121,611.48716,0.6477,0.6106,0.6956,0.05,8.164E1,1.638E3,3.819E2,1.638E3,1,,5,1.1466,1.2933,1,,DETECTED,611.48304,611.48056,611.48616,0.6381,0.6103,0.6751,0.0422,6.987E1,1.728E3,6.54E2,1.728E3,1,,5,1.1644,1.3288,1,,DETECTED,611.48239,611.47901,611.48899,0.6304,0.6029,0.6867,0.0532,8.041E1,1.568E3,4.337E2,1.568E3,,,,1.525,2.0501,1,,DETECTED,611.48159,611.47935,611.48654,0.6373,0.6008,0.6747,0.0492,8.297E1,1.765E3,6.621E2,1.765E3,1,,5,1.011,1.0219,1,
86,436.95308,436.94718,436.95703,0.6513,0.6099,1.0466,1.923E3,1.852E4,3.637E2,1.852E4,1,20,1,5,0,0.974,0.81,0.00035,0.0099,0,89,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,436.95322,436.94954,436.95496,0.6469,0.6099,0.9288,0.0587,1.272E3,1.278E4,6.275E2,1.278E4,1,4,3,4.1861,7.3985,28,0.0039,DETECTED,436.95318,436.95089,436.95703,0.6477,0.6106,1.0043,0.061,1.379E3,1.327E4,6.432E2,1.327E4,1,1,3,5.6871,7.495,39,0.0991,DETECTED,436.95317,436.94718,436.95617,0.6568,0.6103,1.0466,0.0593,1.923E3,1.852E4,3.637E2,1.852E4,1,9,3,5.334,6.5251,55,-0.0149,DETECTED,436.95286,436.95014,436.95493,0.6492,0.6123,0.8595,0.0465,8.427E2,1.072E4,5.499E2,1.072E4,1,2,3,3.2293,4.5114,26,-0.0113,DETECTED,436.95299,436.95052,436.95586,0.656,0.6099,0.8738,0.0528,1.379E3,1.586E4,1.054E3,1.586E4,1,4,2,2.9193,5.6666,34,-0.0147
93,412.20882,412.20437,412.21194,0.6666,0.6008,0.8415,7.633E2,7.803E3,6.32E2,7.803E3,1,3,0.4,2,0,0.962,0.85,0.00035,0.0156,0,90,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,ESTIMATED,412.20878,412.2075,412.21036,0.666,0.6194,0.6843,0.0306,5.721E1,1.651E3,6.32E2,1.651E3,,,,0.6969,0.3938,0,,DETECTED,412.20867,412.2061,412.21194,0.6591,0.6029,0.8415,0.0772,7.633E2,7.803E3,9.591E2,7.803E3,1,1,2,2.1244,3.4062,8,0.0024,DETECTED,412.20902,412.20437,412.21091,0.6747,0.6008,0.8018,0.0749,5.518E2,5.621E3,7.26E2,5.621E3,1,2,2,1.3596,1.7903,10,-0.0316
94,478.98046,478.97623,478.98742,0.6777,0.6373,0.8207,5.833E2,8.108E3,4.696E2,8.108E3,1,10,1,5,0,0.965,1.21,0.00058,0.0091,0,91,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,DETECTED,478.98023,478.97768,478.98622,0.6749,0.6469,0.8206,0.0524,4.449E2,6.505E3,5.353E2,6.505E3,1,2,3,2.5308,4.5486,2,-0.0018,DETECTED,478.98045,478.97792,478.98437,0.6767,0.6477,0.805,0.0543,4.371E2,5.942E3,8.092E2,5.942E3,1,2,4,2.712,4.375,5,0.0061,DETECTED,478.98026,478.97623,478.98378,0.6751,0.6381,0.8207,0.0599,5.833E2,8.108E3,4.696E2,8.108E3,1,3,5,3.0548,5.0469,4,-0.0036,DETECTED,478.98081,478.97865,478.98742,0.6777,0.6397,0.7691,0.0476,2.813E2,4.727E3,5.289E2,4.727E3,1,1,4,1.7023,2.7407,1,-0.0036,DETECTED,478.98056,478.97725,478.98286,0.6841,0.6373,0.7838,0.0585,5.284E2,7.247E3,5.262E2,7.247E3,1,2,4,1.811,2.5618,2,-0.0129
96,783.23745,783.23237,783.24725,0.6777,0.6492,0.7875,2.753E2,4.386E3,6.423E2,4.386E3,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,783.23745,783.23237,783.24725,0.6777,0.6492,0.7875,0.0561,2.753E2,4.386E3,6.423E2,4.386E3,1,,3,2.424,2.7201,6,,UNKNOWN,,,,,,,,,,,,,,,,,0,
97,476.98443,476.97865,476.98803,0.6815,0.6292,1.0098,3.287E3,4.097E4,3.779E2,4.097E4,1,65,1,5,2,0.968,1.33,0.00063,0.0114,0,92,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,DETECTED,476.98476,476.98035,476.98781,0.6749,0.6375,0.9921,0.0647,2.668E3,3.019E4,4.455E2,3.019E4,1,11,3,3.2922,5.3198,20,-0.0241,DETECTED,476.98439,476.98238,476.98642,0.6864,0.6292,0.9317,0.0562,2.571E3,3.205E4,3.779E2,3.205E4,1,10,4,2.5503,4.0035,16,-0.0328,DETECTED,476.98412,476.97941,476.9874,0.6843,0.6381,0.9561,0.0603,3.287E3,4.097E4,7.009E2,4.097E4,1,19,4,2.9098,3.1669,26,-0.0329,DETECTED,476.98439,476.9807,476.98601,0.6777,0.6397,0.8686,0.0576,1.807E3,2.39E4,1.487E3,2.39E4,1,12,4,2.9576,4.426,15,-0.024,DETECTED,476.98451,476.97865,476.98803,0.6841,0.6373,1.0098,0.0611,2.999E3,3.508E4,6.726E2,3.508E4,1,13,4,3.2732,3.6029,18,-0.0334
103,741.18097,741.17678,741.18376,0.6961,0.6591,0.7691,2.14E2,3.067E3,9.288E2,3.067E3,1,2,0.2,1,0,1,0,0,0,0,93,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,741.18097,741.17678,741.18376,0.6961,0.6591,0.7691,0.0706,2.14E2,3.067E3,9.288E2,3.067E3,1,2,2,1.485,1.9701,3,-0.0165,UNKNOWN,,,,,,,,,,,,,,,,,0,
106,293.10171,293.10033,293.1039,0.7051,0.6492,0.7875,3.937E2,5.457E3,5.971E2,5.457E3,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,293.10171,293.10033,293.1039,0.7051,0.6492,0.7875,0.068,3.937E2,5.457E3,5.971E2,5.457E3,1,,2,1.2366,1.5122,4,,UNKNOWN,,,,,,,,,,,,,,,,,0,
111,679.06619,679.06337,679.07302,0.7143,0.6867,0.7691,1.137E2,2.44E3,7.138E2,2.44E3,1,1,0.2,1,0,1,0,0,0,0,94,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,679.06619,679.06337,679.07302,0.7143,0.6867,0.7691,0.0477,1.137E2,2.44E3,7.138E2,2.44E3,1,1,2,1.4921,1.9841,1,-0.0071,UNKNOWN,,,,,,,,,,,,,,,,,0,
115,519.01163,518.99835,519.01681,0.7182,0.6767,0.8027,2.524E2,4.055E3,4.168E2,4.055E3,1,7,0.8,4,0,0.836,4.16,0.00216,0.0088,0,95,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,DETECTED,519.01274,519.01122,519.01446,0.7209,0.6844,0.7844,0.0567,1.995E2,3.292E3,8.566E2,3.292E3,1,2,3,1.3719,1.7439,2,-0.0126,DETECTED,519.01237,519.00885,519.01681,0.7231,0.6767,0.7959,0.0613,2.106E2,3.383E3,4.168E2,3.383E3,1,2,4,1.2843,1.4131,3,-0.02,DETECTED,519.01093,519.00729,519.0128,0.7209,0.6843,0.8027,0.0547,2.524E2,4.055E3,5.114E2,4.055E3,1,1,2,1.6164,2.0275,1,-0.0127,DETECTED,519.01058,518.99835,519.01182,0.7143,0.6867,0.7418,0.037,9.663E1,2.748E3,1.357E3,2.748E3,1,2,3,0.9979,0.9957,2,-0.0018,ESTIMATED,519.01152,519.01064,519.0123,0.7117,0.6841,0.7207,0.0429,9.089E1,3.757E3,2.285E3,3.757E3,,,,0.6619,0.3239,0,
117,517.01554,517.01007,517.02058,0.7218,0.6747,0.9201,1.404E3,2.095E4,3.487E2,2.095E4,1,27,1,5,0,0.943,1.94,0.001,0.0158,0,96,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,DETECTED,517.01572,517.01007,517.02058,0.7209,0.6749,0.8565,0.0576,1.207E3,1.844E4,6.073E2,1.844E4,1,7,2,1.8314,2.4435,9,-0.0325,DETECTED,517.01609,517.01169,517.01887,0.714,0.6767,0.868,0.0627,1.131E3,1.61E4,6.494E2,1.61E4,1,5,2,1.9652,3.4127,6,-0.0238,DETECTED,517.01509,517.0135,517.02015,0.7209,0.6751,0.9201,0.0542,1.404E3,2.095E4,4.951E2,2.095E4,1,8,2,6.6103,2.1845,10,-0.0329,DETECTED,517.01523,517.01047,517.01873,0.7236,0.6777,0.8686,0.0549,8.162E2,1.225E4,3.487E2,1.225E4,1,3,4,1.8801,2.3591,3,-0.0255,DETECTED,517.01555,517.01313,517.01692,0.7298,0.6747,0.9099,0.0573,1.265E3,1.813E4,4.716E2,1.813E4,1,4,5,1.7229,1.768,4,-0.0417
118,275.0913,275.0898,275.09293,0.7236,0.6591,0.8775,1.372E3,1.316E4,7.384E2,1.316E4,1,0,0.2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,275.0913,275.0898,275.09293,0.7236,0.6591,0.8775,0.0919,1.372E3,1.316E4,7.384E2,1.316E4,1,,2,1.6332,2.4618,5,,UNKNOWN,,,,,,,,,,,,,,,,,0,
120,315.30056,315.29729,315.30278,0.7236,0.6685,0.8325,8.968E2,1.325E4,3.725E2,1.325E4,1,4,0.2,1,0,1,0,0,0,0,97,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,315.30056,315.29729,315.30278,0.7236,0.6685,0.8325,0.0648,8.968E2,1.325E4,3.725E2,1.325E4,1,4,2,1.4911,1.7968,7,-0.022,UNKNOWN,,,,,,,,,,,,,,,,,0,
